chrom	start	end	nSites	recombRate	CI95LO	CI95HI
b'CM027508.1'	98640000	98676000	825	2.542801877427075e-09	2.0849907162240493e-09	2.8623128340083007e-09
b'CM027508.1'	98676000	98712000	829	3.4579214180353332e-09	3.257802640930315e-09	3.6223981946782186e-09
b'CM027508.1'	98712000	98748000	817	3.375299485826095e-09	3.1188756814138304e-09	3.623365564615672e-09
b'CM027508.1'	98748000	98784000	953	3.40577093723426e-09	3.2056521601292417e-09	3.5702477138771453e-09
b'CM027508.1'	98784000	98820000	843	3.0853314107805462e-09	2.77774247867807e-09	3.2781405960648497e-09
b'CM027508.1'	98820000	98856000	983	3.0586429139566423e-09	2.842086263566866e-09	3.2201411343090273e-09
b'CM027508.1'	98856000	98892000	1143	3.5111682428949485e-09	3.3110494657899302e-09	3.675645019537834e-09
b'CM027508.1'	98892000	98928000	974	3.339411963623371e-09	3.0997072741924627e-09	3.5483394611481398e-09
b'CM027508.1'	98928000	98964000	1019	3.102693778395307e-09	2.7951048462928307e-09	3.2955029636796104e-09
b'CM027508.1'	98964000	99000000	934	3.4168429243949274e-09	3.216724147289909e-09	3.5813197010378127e-09
b'CM027508.1'	99000000	99036000	1132	3.5342313158322288e-09	3.3341125387272105e-09	3.698708092475114e-09
b'CM027508.1'	99036000	99072000	1069	3.4954829080435937e-09	3.2953641309385754e-09	3.659959684686479e-09
b'CM027508.1'	99072000	99108000	995	2.9873786665414803e-09	2.6524960338060797e-09	3.2555052263851315e-09
b'CM027508.1'	99108000	99144000	955	3.095530532125839e-09	2.7879416000233628e-09	3.2883397174101424e-09
b'CM027508.1'	99144000	99180000	903	2.9866705124682916e-09	2.651787879732891e-09	3.254797072311943e-09
b'CM027508.1'	99180000	99216000	787	2.159662118269815e-09	1.8365952339141323e-09	2.4858773564253844e-09
b'CM027508.1'	99216000	99252000	716	1.1357669165630098e-09	8.435726214146362e-10	1.4075374504180853e-09
b'CM027508.1'	99252000	99288000	783	2.0600523027667624e-09	1.6158833872302043e-09	2.4211596856514023e-09
b'CM027508.1'	99288000	99324000	924	3.192710309360868e-09	2.8069715906163907e-09	3.443915055254442e-09
b'CM027508.1'	99324000	99360000	944	8.268653973953426e-10	5.643116075749126e-10	1.2172650044817646e-09
b'CM027508.1'	99360000	99396000	831	2.007100137073979e-09	1.6718141436603868e-09	2.4278173925521878e-09
b'CM027508.1'	99396000	99432000	804	2.2671275829151274e-09	1.7592799911576454e-09	2.633780307763165e-09
b'CM027508.1'	99432000	99468000	713	1.3025266180662843e-09	9.608440857985445e-10	1.7013128110229191e-09
b'CM027508.1'	99468000	99504000	913	2.3802043175665537e-09	1.8805428054010368e-09	2.737023058787175e-09
b'CM027508.1'	99504000	99540000	793	1.4928818690181717e-09	9.832269563011327e-10	2.0614327198616794e-09
b'CM027508.1'	99540000	99576000	720	1.5435135986817075e-09	1.12326597309403e-09	2.0432680920255363e-09
b'CM027508.1'	99576000	99612000	626	2.609464891668962e-09	2.1255397250634034e-09	2.8609685207029955e-09
b'CM027508.1'	99612000	99648000	727	1.2702004992643463e-09	8.227425258128757e-10	1.8286444625587542e-09
b'CM027508.1'	99648000	99684000	653	2.3691369418616977e-09	1.869475429696181e-09	2.725955683082319e-09
b'CM027508.1'	99684000	99720000	774	1.965492161594102e-09	1.5732702233328298e-09	2.4539974977766006e-09
b'CM027508.1'	99720000	99756000	881	3.146478991267805e-09	2.873968688055846e-09	3.341497881193596e-09
b'CM027508.1'	99756000	99792000	711	3.0730073542458605e-09	2.7654184221433843e-09	3.265816539530164e-09
b'CM027508.1'	99792000	99828000	650	2.9545916665857835e-09	2.468913374557615e-09	3.2423808424092886e-09
b'CM027508.1'	99828000	99864000	696	2.7889686795533275e-09	2.2658020362130383e-09	3.0286734522509627e-09
b'CM027508.1'	99864000	99900000	712	1.956854609253245e-09	1.5646326709919727e-09	2.4453599454357434e-09
b'CM027508.1'	99900000	99936000	637	2.1722251660908415e-09	1.7475475729992258e-09	2.559432643283516e-09
b'CM027508.1'	99936000	99972000	883	2.1228014708591655e-09	1.7177453100243052e-09	2.493106513044658e-09
b'CM027508.1'	99972000	100008000	756	1.5995675041844045e-09	1.2569965325945539e-09	2.111494593792526e-09
b'CM027508.1'	100008000	100044000	813	1.0519443101830453e-09	7.830358868765322e-10	1.4857927950983892e-09
b'CM027508.1'	100044000	100080000	706	1.3119621682589627e-09	8.645041948074922e-10	1.8704061315533706e-09
b'CM027508.1'	100080000	100116000	601	1.4747535119885883e-09	9.650985992715493e-10	2.0433043628320958e-09
b'CM027508.1'	100116000	100152000	753	2.48971833041218e-09	2.0100503917101583e-09	2.8683997111093678e-09
b'CM027508.1'	100152000	100188000	820	1.0438914447818263e-09	7.162138513893538e-10	1.4769362836585655e-09
b'CM027508.1'	100188000	100224000	654	1.9065354056848464e-09	1.526846866741967e-09	2.303433070418788e-09
b'CM027508.1'	100224000	100260000	695	1.1407046303843819e-09	8.173602985192878e-10	1.5307316410726246e-09
b'CM027508.1'	100260000	100296000	687	1.597882519615786e-09	1.2553115480259353e-09	2.1098096092239076e-09
b'CM027508.1'	100296000	100332000	633	1.0419185102705239e-09	7.142409168780514e-10	1.474963349147263e-09
b'CM027508.1'	100332000	100368000	643	2.173286487100853e-09	1.8502196027451702e-09	2.4995017252564223e-09
b'CM027508.1'	100368000	100404000	698	8.609655759685632e-10	5.984117861481332e-10	1.2513651830549852e-09
b'CM027508.1'	100404000	100440000	823	1.1436583590020768e-09	8.514640638537032e-10	1.4154288928571523e-09
b'CM027508.1'	100440000	100476000	908	1.920748355904733e-09	1.5410598169618538e-09	2.3176460206386746e-09
b'CM027508.1'	100476000	100512000	843	3.1866062790185378e-09	2.8008675602740606e-09	3.4378110249121117e-09
b'CM027508.1'	100512000	100548000	644	1.651625290317151e-09	1.248397328185826e-09	2.2991444286253347e-09
b'CM027508.1'	100548000	100584000	581	9.255975003269578e-10	5.900922572949053e-10	1.3055834874470373e-09
b'CM027508.1'	100584000	100620000	760	2.0727396592496655e-09	1.6285707437131074e-09	2.4338470421343053e-09
b'CM027508.1'	100620000	100656000	734	1.5181962110545792e-09	1.0236068110637712e-09	1.9453435951845455e-09
b'CM027508.1'	100656000	100692000	790	9.141661859718779e-10	7.183626986590267e-10	1.1572492146777815e-09
b'CM027508.1'	100692000	100728000	608	1.4717833944989963e-09	9.621284817819573e-10	2.0403342453425036e-09
b'CM027508.1'	100728000	100764000	612	3.2035009977170413e-09	2.817762278972564e-09	3.4547057436106153e-09
b'CM027508.1'	100764000	100800000	798	2.967559730660897e-09	2.4818814386327283e-09	3.255348906484402e-09
b'CM027508.1'	100800000	100836000	720	2.3367784621493656e-09	1.8693186107661758e-09	2.8052237391625397e-09
b'CM027508.1'	100836000	100872000	733	2.147581877680849e-09	1.824514993325166e-09	2.473797115836418e-09
b'CM027508.1'	100872000	100908000	682	1.7536575509127532e-09	1.41326552801105e-09	2.2211302725563557e-09
b'CM027508.1'	100908000	100944000	858	2.1950510509392455e-09	1.8719841665835627e-09	2.5212662890948147e-09
b'CM027508.1'	100944000	100980000	726	9.491183695512038e-10	7.280825326952498e-10	1.204480342784929e-09
b'CM027508.1'	100980000	101016000	808	2.072316528618357e-09	1.628147613081799e-09	2.433423911502997e-09
b'CM027508.1'	101016000	101052000	981	2.977720955298817e-09	2.4920426632706484e-09	3.265510131122322e-09
b'CM027508.1'	101052000	101088000	981	2.1829317607789535e-09	1.8598648764232707e-09	2.5091469989345228e-09
b'CM027508.1'	101088000	101124000	939	1.7139269649583944e-09	1.3096683578132918e-09	2.352116677146048e-09
b'CM027508.1'	101124000	101160000	1081	2.9524213262930173e-09	2.4667430342648487e-09	3.2402105021165224e-09
b'CM027508.1'	101160000	101196000	784	3.1575161668929237e-09	2.7591202284316745e-09	3.4159650125509895e-09
b'CM027508.1'	101196000	101232000	1001	2.2718190297484665e-09	1.7639714379909845e-09	2.638471754596504e-09
b'CM027508.1'	101232000	101268000	741	2.4656606587616846e-09	2.0634588147097543e-09	2.863675757418796e-09
b'CM027508.1'	101268000	101304000	800	3.2158535506837923e-09	2.830114831939315e-09	3.467058296577366e-09
b'CM027508.1'	101304000	101340000	586	1.696648307521673e-09	1.2966802932575549e-09	2.4117538989306437e-09
b'CM027508.1'	101340000	101376000	696	1.323405516343364e-09	9.817229840756242e-10	1.7221917092999988e-09
b'CM027508.1'	101376000	101412000	535	1.4752455123878755e-09	1.236736630299003e-09	1.977747210972776e-09
b'CM027508.1'	101412000	101448000	607	1.004141430423881e-09	7.658031202249543e-10	1.4106307837123443e-09
b'CM027508.1'	101448000	101484000	616	1.8983091659382202e-09	1.6182446915487793e-09	2.274139072023421e-09
b'CM027508.1'	101484000	101520000	712	1.222632898045808e-09	9.004626187025822e-10	1.7920141568539286e-09
b'CM027508.1'	101520000	101556000	778	1.9320618631844572e-09	1.514399439094098e-09	2.4215796728053775e-09
b'CM027508.1'	101556000	101592000	711	1.221430549624833e-09	8.992602702816072e-10	1.7908118084329536e-09
b'CM027508.1'	101592000	101628000	607	1.700070029904178e-09	1.3001020156400598e-09	2.4151756213131487e-09
b'CM027508.1'	101628000	101664000	571	2.0075178285522786e-09	1.6722318351386865e-09	2.4282350840304875e-09
b'CM027508.1'	101664000	101700000	619	1.3439392084515526e-09	8.681339687990368e-10	1.7823931094154169e-09
b'CM027508.1'	101700000	101736000	830	1.6015450886113668e-09	1.2171717665514946e-09	2.143601643808601e-09
b'CM027508.1'	101736000	101772000	722	1.8944673872282813e-09	1.6144029128388403e-09	2.270297293313482e-09
b'CM027508.1'	101772000	101808000	825	8.396680024548227e-10	6.546480947268104e-10	1.0254925692999502e-09
b'CM027508.1'	101808000	101844000	610	2.1645820390901166e-09	1.8415151547344338e-09	2.490797277245686e-09
b'CM027508.1'	101844000	101880000	856	1.863622262086251e-09	1.4839337231433718e-09	2.2605199268201927e-09
b'CM027508.1'	101880000	101916000	687	8.266728986758316e-10	5.641191088554016e-10	1.2170725057622537e-09
b'CM027508.1'	101916000	101952000	674	2.3431466461399686e-09	1.875686794756779e-09	2.8115919231531427e-09
b'CM027508.1'	101952000	101988000	729	1.0728038758184541e-09	8.03895452511941e-10	1.506652360733798e-09
b'CM027508.1'	101988000	102024000	657	1.2227155495230428e-09	9.00545270179817e-10	1.7920968083311634e-09
b'CM027508.1'	102024000	102060000	573	1.01997885891437e-09	6.923012655218975e-10	1.4530236977911093e-09
b'CM027508.1'	102060000	102096000	501	9.62960540987487e-10	7.419247041315331e-10	1.2183225142212123e-09
b'CM027508.1'	102096000	102132000	439	1.275142649666508e-09	8.276846762150376e-10	1.833586612960916e-09
b'CM027508.1'	102132000	102168000	457	2.1638811864886294e-09	1.8408143021329465e-09	2.4900964246441986e-09
b'CM027508.1'	102168000	102204000	493	9.304793381314311e-10	7.094435012754771e-10	1.1858413113651563e-09
b'CM027508.1'	102204000	102240000	590	2.272898372902452e-09	1.6356269927918476e-09	2.726750018057109e-09
b'CM027508.1'	102240000	102276000	473	1.6118157968649582e-09	1.2692448252751076e-09	2.1237428864730795e-09
b'CM027508.1'	102276000	102312000	554	1.7820503286843437e-09	1.4416583057826404e-09	2.249523050327946e-09
b'CM027508.1'	102312000	102348000	654	2.647145409706665e-09	2.2771995579763296e-09	2.858369925362693e-09
b'CM027508.1'	102348000	102384000	642	4.260301741251051e-10	2.2735133685412265e-10	6.721439215625426e-10
b'CM027508.1'	102384000	102420000	909	2.572839316680606e-10	1.4030620416354145e-10	3.942350904148504e-10
b'CM027508.1'	102420000	102456000	1370	1.2141418630706656e-09	8.664438482464052e-10	1.6055174006046544e-09
b'CM027508.1'	102456000	102492000	758	2.072819236423026e-09	1.6286503208864679e-09	2.433926619307666e-09
b'CM027508.1'	102492000	102528000	558	2.1220358509520197e-09	1.7169796901171594e-09	2.4923408931375123e-09
b'CM027508.1'	102528000	102564000	769	1.3136854247507852e-09	9.720028924830455e-10	1.71247161770742e-09
b'CM027508.1'	102564000	102600000	754	1.1069770868789041e-09	8.349873672431918e-10	1.5286511686419822e-09
b'CM027508.1'	102600000	102636000	841	1.7812150639702003e-09	1.440823041068497e-09	2.2486877856138027e-09
b'CM027508.1'	102636000	102672000	775	1.8253780992542218e-09	1.4456895603113424e-09	2.2222757639881633e-09
b'CM027508.1'	102672000	102708000	815	1.8563326441911832e-09	1.4766441052483039e-09	2.2532303089251247e-09
b'CM027508.1'	102708000	102744000	884	7.674644530187239e-10	5.972598664827859e-10	1.0163768631466453e-09
b'CM027508.1'	102744000	102780000	774	1.492460157296344e-09	9.828052445793049e-10	2.0610110081398514e-09
b'CM027508.1'	102780000	102816000	787	2.7889304872398126e-09	2.2657638438995234e-09	3.0286352599374477e-09
b'CM027508.1'	102816000	102852000	651	8.894859109542837e-10	6.936824236414325e-10	1.1325689396601874e-09
b'CM027508.1'	102852000	102888000	778	1.3115400426885363e-09	8.640820692370658e-10	1.8699840059829442e-09
b'CM027508.1'	102888000	102924000	894	1.6430029469122873e-09	1.2397749847809623e-09	2.2905220852204707e-09
b'CM027508.1'	102924000	102960000	733	1.3378848953671887e-09	8.620796557146729e-10	1.776338796331053e-09
b'CM027508.1'	102960000	102996000	739	1.8761584887476212e-09	1.5960940143581802e-09	2.251988394832822e-09
b'CM027508.1'	102996000	103032000	718	1.5718411350177147e-09	1.1874678129578426e-09	2.1138976902149492e-09
b'CM027508.1'	103032000	103068000	604	5.258203956256683e-10	3.043980485014789e-10	8.581185387942644e-10
b'CM027508.1'	103068000	103104000	862	2.484989575795085e-09	2.082787731743155e-09	2.8830046744521967e-09
b'CM027508.1'	103104000	103140000	741	8.467185423605319e-10	5.841647525401019e-10	1.2371181494469539e-09
b'CM027508.1'	103140000	103176000	789	7.682472772033199e-10	5.980426906673819e-10	1.0171596873312414e-09
b'CM027508.1'	103176000	103212000	729	2.138356857250605e-09	1.7333006964157445e-09	2.5086618994360974e-09
b'CM027508.1'	103212000	103248000	792	1.2017946310144663e-09	8.540966161902059e-10	1.5931701685484551e-09
b'CM027508.1'	103248000	103284000	706	1.5235430167041895e-09	1.0289536167133815e-09	1.950690400834156e-09
b'CM027508.1'	103284000	103320000	800	2.7905968781821147e-09	2.2674302348418255e-09	3.03030165087975e-09
b'CM027508.1'	103320000	103356000	837	1.4705763838182387e-09	1.2320675017293661e-09	1.9730780824031393e-09
b'CM027508.1'	103356000	103392000	957	3.0046398186133038e-09	2.669757185877903e-09	3.272766378456955e-09
b'CM027508.1'	103392000	103428000	637	1.7683066679948e-09	1.4279146450930967e-09	2.2357793896384024e-09
b'CM027508.1'	103428000	103464000	761	2.0724637404769513e-09	1.6282948249403932e-09	2.4335711233615912e-09
b'CM027508.1'	103464000	103500000	763	2.0651679444135207e-09	1.6209990288769626e-09	2.4262753272981606e-09
b'CM027508.1'	103500000	103536000	620	1.0982575747453367e-09	8.293491514388236e-10	1.5321060596606806e-09
b'CM027508.1'	103536000	103572000	699	2.5754976995576376e-09	2.025236324203782e-09	2.92196636442673e-09
b'CM027508.1'	103572000	103608000	795	2.3802999757140258e-09	1.880638463548509e-09	2.737118716934647e-09
b'CM027508.1'	103608000	103644000	732	3.328268085049029e-09	3.0885633956181205e-09	3.5371955825737976e-09
b'CM027508.1'	103644000	103680000	653	1.8483777351134814e-09	1.468689196170602e-09	2.245275399847423e-09
b'CM027508.1'	103680000	103716000	619	2.687330838227034e-09	2.431927956050409e-09	2.9602495536319464e-09
b'CM027508.1'	103716000	103752000	654	3.427219645910187e-09	3.2271008688051687e-09	3.5916964225530724e-09
b'CM027508.1'	103752000	103788000	615	1.0718622520145073e-09	8.029538287079942e-10	1.5057107369298513e-09
b'CM027508.1'	103788000	103824000	704	1.449169444290142e-09	1.2106605622012693e-09	1.9516711428750423e-09
b'CM027508.1'	103824000	103860000	888	2.4658292133837134e-09	2.063627369331783e-09	2.863844312040825e-09
b'CM027508.1'	103860000	103896000	915	3.3749374274236735e-09	3.1185136230114087e-09	3.6230035062132504e-09
b'CM027508.1'	103896000	103932000	680	1.7147470355168514e-09	1.3104884283717489e-09	2.3529367477045045e-09
b'CM027508.1'	103932000	103968000	773	2.2693779142298524e-09	1.7615303224723705e-09	2.63603063907789e-09
b'CM027508.1'	103968000	104004000	842	2.684245360440622e-09	2.428842478263997e-09	2.9571640758455343e-09
b'CM027508.1'	104004000	104040000	579	5.444241907933438e-10	3.2300184366915435e-10	8.767223339619398e-10
b'CM027508.1'	104040000	104076000	918	3.237166734719436e-09	2.838149287857887e-09	3.4571399299340425e-09
b'CM027508.1'	104076000	104112000	665	1.9577030580013103e-09	1.5654811197400381e-09	2.446208394183809e-09
b'CM027508.1'	104112000	104148000	982	3.1579364005840425e-09	2.7595404621227933e-09	3.4163852462421083e-09
b'CM027508.1'	104148000	104184000	633	1.6007758475289845e-09	1.2164025254691124e-09	2.1428324027262186e-09
b'CM027508.1'	104184000	104220000	654	1.7922985502097817e-09	1.4519065273080785e-09	2.259771271853384e-09
b'CM027508.1'	104220000	104256000	576	1.3656603966990025e-09	1.0667281607897364e-09	1.798747851486542e-09
b'CM027508.1'	104256000	104292000	721	1.9787146164331686e-09	1.6434286230195765e-09	2.3994318719113775e-09
b'CM027508.1'	104292000	104328000	562	1.899905935425546e-09	1.5202173964826667e-09	2.2968036001594875e-09
b'CM027508.1'	104328000	104364000	646	6.335306677819629e-10	4.3736206142300336e-10	8.369774008533402e-10
b'CM027508.1'	104364000	104400000	841	2.1723163310249585e-09	1.7476387379333427e-09	2.559523808217633e-09
b'CM027508.1'	104400000	104436000	1002	2.169073590771133e-09	1.7443959976795171e-09	2.5562810679638074e-09
b'CM027508.1'	104436000	104472000	787	1.2324576046519537e-09	9.102873253087279e-10	1.8018388634600743e-09
b'CM027508.1'	104472000	104508000	734	1.2889152945382506e-09	8.4145732108678e-10	1.8473592578326585e-09
b'CM027508.1'	104508000	104544000	774	2.7848015788942334e-09	2.261634935553944e-09	3.0245063515918686e-09
b'CM027508.1'	104544000	104580000	777	3.059662991630611e-09	2.8431063412408346e-09	3.221161211982996e-09
b'CM027508.1'	104580000	104616000	736	2.2293837220824988e-09	1.8716133754007803e-09	2.653772968050159e-09
b'CM027508.1'	104616000	104652000	652	1.4860157512620895e-09	9.763608385450505e-10	2.054566602105597e-09
b'CM027508.1'	104652000	104688000	695	8.241058549408299e-10	5.615520651204e-10	1.214505462027252e-09
b'CM027508.1'	104688000	104724000	914	2.9845385788673445e-09	2.498860286839176e-09	3.2723277546908496e-09
b'CM027508.1'	104724000	104760000	713	4.508052795929744e-10	2.5212644232199193e-10	6.969190270304119e-10
b'CM027508.1'	104760000	104796000	853	2.9837669877161353e-09	2.4980886956879666e-09	3.2715561635396403e-09
b'CM027508.1'	104796000	104832000	596	1.10766216590282e-09	8.387537425963069e-10	1.541510650818164e-09
b'CM027508.1'	104832000	104868000	626	1.2012944063013881e-09	8.535963914771277e-10	1.592669943835377e-09
b'CM027508.1'	104868000	104904000	586	9.852749116337003e-10	6.497696686016478e-10	1.3652608987537798e-09
b'CM027508.1'	104904000	104940000	615	1.6352766965753866e-09	1.2320487344440616e-09	2.28279583488357e-09
b'CM027508.1'	104940000	104976000	590	1.1549388667351385e-09	8.627445715867649e-10	1.426709400590214e-09
b'CM027508.1'	104976000	105012000	484	9.346178330607737e-10	5.991125900287211e-10	1.3146038201808532e-09
b'CM027508.1'	105012000	105048000	501	7.225724564957137e-10	3.903267672016941e-10	1.253362604441372e-09
